pids,instantiation times,start times,finish times,average wait times,turnaround times,average queue lengths,response times,required cpu times,process sizes,turnaround times,efficiency,average response time,average queue length
351,69311,70301,92595,618.804190751445,23284,47.5,990,461,LARGE,51,,,
452,89811,90820,93017,618.804190751445,3206,53.3,1009,41,TINY,79,,,
425,83982,85005,93080,618.804190751445,9098,49.3,1023,180,SMALL,51,,,
442,87161,88190,93305,618.804190751445,6144,50.0,1029,114,SMALL,54,,,
432,85322,86297,93374,618.804190751445,8052,49.4,975,145,SMALL,56,,,
457,90135,91202,93385,618.804190751445,3250,53.0,1067,50,TINY,65,,,
329,65944,66732,93871,618.804190751445,27927,47.4,788,562,LARGE,50,,,
357,70591,71530,93900,618.804190751445,23309,47.5,939,467,LARGE,50,,,
393,77365,78326,94404,618.804190751445,17039,49.0,961,340,LARGE,51,,,
448,89149,90106,94415,618.804190751445,5266,52.4,957,90,SMALL,59,,,
415,81274,82289,94611,618.804190751445,13337,50.2,1015,246,LARGE,55,,,
445,88398,89322,94629,618.804190751445,6231,51.5,924,117,SMALL,54,,,
463,91403,92510,94654,618.804190751445,3251,52.3,1107,43,TINY,76,,,
460,90790,91877,95130,618.804190751445,4340,52.8,1087,73,SMALL,60,,,
438,86348,87375,95646,618.804190751445,9298,50.6,1027,171,SMALL,55,,,
465,91510,92638,95859,618.804190751445,4349,52.5,1128,62,SMALL,71,,,
453,89939,90965,96371,618.804190751445,6432,52.7,1026,107,SMALL,61,,,
469,93189,94258,96439,618.804190751445,3250,52.3,1069,44,TINY,74,,,
449,89294,90274,96746,618.804190751445,7452,52.3,980,132,SMALL,57,,,
458,90371,91440,96847,618.804190751445,6476,52.5,1069,116,SMALL,56,,,
345,68366,69359,96897,618.804190751445,28531,48.1,993,567,LARGE,51,,,
318,63391,64205,96980,618.804190751445,33589,47.1,814,699,LARGE,49,,,
473,93786,94865,96985,618.804190751445,3199,50.7,1079,44,TINY,73,,,
450,89727,90694,97169,618.804190751445,7442,52.4,967,135,SMALL,56,,,
451,89797,90799,97241,618.804190751445,7444,52.1,1002,128,SMALL,59,,,
461,91017,92108,97462,618.804190751445,6445,52.2,1091,110,SMALL,59,,,
285,56347,57221,97501,618.804190751445,41154,45.8,874,877,LARGE,47,,,
462,91342,92426,97769,618.804190751445,6427,51.7,1084,115,SMALL,56,,,
472,93596,94655,97817,618.804190751445,4221,50.2,1059,65,SMALL,65,,,
484,96850,97860,97878,618.804190751445,1028,46.0,1010,18,TINY,58,,,
276,53987,54931,97979,618.804190751445,43992,45.7,944,936,LARGE,47,,,
466,92010,93102,98349,618.804190751445,6339,50.5,1092,112,SMALL,57,,,
488,97420,98434,98447,618.804190751445,1027,45.0,1014,13,TINY,79,,,
470,93265,94342,98512,618.804190751445,5247,49.8,1077,81,SMALL,65,,,
446,88601,89553,98946,618.804190751445,10345,50.5,952,193,SMALL,54,,,
487,97251,98253,99192,618.804190751445,1941,45.5,1002,34,TINY,58,,,
490,98335,99256,99266,618.804190751445,931,45.0,921,10,TINY,94,,,
454,89963,90992,99320,618.804190751445,9357,50.2,1029,171,SMALL,55,,,
481,95479,96566,99437,618.804190751445,3958,46.0,1087,71,SMALL,56,,,
482,96621,97628,99485,618.804190751445,2864,44.7,1007,45,TINY,64,,,
437,86338,87333,99566,618.804190751445,13228,49.2,995,257,LARGE,52,,,
464,91459,92573,99719,618.804190751445,8260,49.1,1114,145,SMALL,57,,,
489,98177,99094,100018,618.804190751445,1841,45.0,917,24,TINY,77,,,
338,66800,67779,100053,618.804190751445,33253,47.7,979,673,LARGE,50,,,
467,92247,93348,100288,618.804190751445,8041,48.0,1101,143,SMALL,57,,,
387,76357,77375,100379,618.804190751445,24022,48.5,1018,466,LARGE,52,,,
433,85331,86339,100387,618.804190751445,15056,48.5,1008,287,LARGE,53,,,
418,82663,83701,100726,618.804190751445,18063,48.6,1038,342,LARGE,53,,,
495,99479,100310,101158,618.804190751445,1679,39.5,831,31,TINY,55,,,
479,95346,96414,101854,618.804190751445,6508,43.6,1068,122,SMALL,54,,,
477,94705,95773,102093,618.804190751445,7388,43.4,1068,147,SMALL,51,,,
474,93962,95033,102353,618.804190751445,8391,43.8,1071,167,SMALL,51,,,
291,57155,58019,102529,618.804190751445,45374,45.0,864,967,LARGE,47,,,
436,86300,87291,102686,618.804190751445,16386,46.2,991,329,LARGE,50,,,
434,85355,86381,102757,618.804190751445,17402,46.2,1026,347,LARGE,51,,,
427,84366,85370,102762,618.804190751445,18396,46.4,1004,364,LARGE,51,,,
485,96989,97980,102918,618.804190751445,5929,39.0,991,128,SMALL,47,,,
390,77122,78051,103161,618.804190751445,26039,46.4,929,531,LARGE,50,,,
476,94416,95509,103317,618.804190751445,8901,41.3,1093,188,SMALL,48,,,
494,98862,99783,103498,618.804190751445,4636,34.8,921,112,SMALL,42,,,
497,99945,100748,103617,618.804190751445,3672,33.0,803,93,SMALL,40,,,
491,98626,99507,103901,618.804190751445,5275,34.3,881,130,SMALL,41,,,
499,99986,100832,104213,618.804190751445,4227,31.2,846,117,SMALL,37,,,
365,72717,73595,104400,618.804190751445,31683,44.9,878,678,LARGE,47,,,
380,75384,76356,104409,618.804190751445,29025,44.9,972,608,LARGE,48,,,
486,97150,98148,104702,618.804190751445,7552,34.1,998,199,SMALL,38,,,
475,94092,95194,106096,618.804190751445,12004,34.3,1102,307,LARGE,40,,,
336,66684,67611,106786,618.804190751445,40102,41.9,927,917,LARGE,44,,,
496,99751,100556,107526,618.804190751445,7775,24.8,805,264,LARGE,30,,,
356,70391,71311,107880,618.804190751445,37489,39.8,920,897,LARGE,42,,,
400,78790,79745,108762,618.804190751445,29972,37.3,955,760,LARGE,40,,,
346,68648,69598,109022,618.804190751445,40374,38.5,950,987,LARGE,41,,,
398,78546,79456,109320,618.804190751445,30774,36.4,910,783,LARGE,40,,,
478,95085,96154,110280,618.804190751445,15195,25.4,1069,534,LARGE,29,,,
378,75151,76104,110568,618.804190751445,35417,34.9,953,954,LARGE,38,,,
493,98829,99741,110729,618.804190751445,11900,21.0,912,493,LARGE,25,,,
480,95395,96461,111809,618.804190751445,16414,22.3,1066,648,LARGE,26,,,
483,96747,97770,111838,618.804190751445,15091,21.0,1023,627,LARGE,25,,,
428,84466,85475,111877,618.804190751445,27411,28.9,1009,877,LARGE,32,,,
405,79645,80664,111893,618.804190751445,32248,30.7,1019,975,LARGE,34,,,
416,81682,82702,112044,618.804190751445,30362,29.4,1020,943,LARGE,33,,,
455,89974,91013,112491,618.804190751445,22517,23.9,1039,845,LARGE,27,,,
435,86040,87031,112784,618.804190751445,26744,24.6,991,999,LARGE,27,,,
471,93451,94521,112982,618.804190751445,19531,19.4,1070,888,LARGE,22,,,
468,93126,94174,113219,618.804190751445,20093,18.3,1048,965,LARGE,21,,,
492,98767,99672,113447,618.804190751445,14680,12.9,905,977,LARGE,16,,,
498,99954,100790,113498,618.804190751445,13544,11.5,836,988,LARGE,14,,,
