pids,instantiation times,start times,finish times,average wait times,turnaround times,average queue lengths,response times,required cpu times,process sizes,turnaround times,efficiency,average response time,average queue length
19,3814,3816,3835,692.5869994058229,21,6.0,2,16,TINY,2,,,
26,4571,4576,4648,692.5869994058229,77,12.0,5,58,SMALL,2,,,
27,4775,4779,4840,692.5869994058229,65,12.0,4,49,TINY,2,,,
37,6887,6891,7025,692.5869994058229,138,21.0,4,108,SMALL,2,,,
39,7313,7316,7373,692.5869994058229,60,22.0,3,46,TINY,2,,,
44,7899,7904,8013,692.5869994058229,114,26.0,5,68,SMALL,2,,,
33,6015,6016,8655,692.5869994058229,2640,19.0,1,169,SMALL,16,,,
41,7597,7599,8685,692.5869994058229,1088,24.0,2,172,SMALL,7,,,
46,9136,9141,9164,692.5869994058229,28,25.0,5,19,TINY,2,,,
48,9847,9850,9888,692.5869994058229,41,26.0,3,31,TINY,2,,,
50,10373,10374,10427,692.5869994058229,54,27.0,1,43,TINY,2,,,
53,11795,11798,11852,692.5869994058229,57,29.0,3,44,TINY,2,,,
56,12592,12593,12640,692.5869994058229,48,31.0,1,38,TINY,2,,,
57,12656,12661,12703,692.5869994058229,47,31.0,5,34,TINY,2,,,
58,13213,13214,13235,692.5869994058229,22,31.0,1,17,TINY,2,,,
59,13467,13471,13540,692.5869994058229,73,31.0,4,56,SMALL,2,,,
63,14633,14636,14678,692.5869994058229,45,34.0,3,34,TINY,2,,,
64,15006,15009,15176,692.5869994058229,170,34.0,3,134,SMALL,2,,,
20,3898,3901,15186,692.5869994058229,11288,13.2,3,280,LARGE,41,,,
65,15224,15227,15484,692.5869994058229,260,33.0,3,206,LARGE,2,,,
21,4199,4201,15779,692.5869994058229,11580,18.9,2,288,LARGE,41,,,
67,15796,15800,16363,692.5869994058229,567,34.1,4,95,SMALL,6,,,
70,16146,16150,16717,692.5869994058229,571,35.6,4,163,SMALL,4,,,
72,16892,16898,18311,692.5869994058229,1419,37.3,6,191,SMALL,8,,,
74,17387,17388,18344,692.5869994058229,957,39.1,1,194,SMALL,5,,,
81,18884,18885,19392,692.5869994058229,508,43.0,1,138,SMALL,4,,,
85,20042,20043,20074,692.5869994058229,32,46.0,1,25,TINY,2,,,
88,20286,20290,20313,692.5869994058229,27,48.0,4,19,TINY,2,,,
86,20226,20230,20326,692.5869994058229,100,46.6,4,30,TINY,4,,,
87,20240,20245,20338,692.5869994058229,98,46.7,5,37,TINY,3,,,
89,20527,20529,20578,692.5869994058229,51,46.0,2,40,TINY,2,,,
91,20748,20749,20807,692.5869994058229,59,47.0,1,47,TINY,2,,,
92,21028,21033,21059,692.5869994058229,31,47.0,5,21,TINY,2,,,
79,18611,18620,21102,692.5869994058229,2491,42.8,9,214,LARGE,12,,,
83,19453,19458,21150,692.5869994058229,1697,44.3,5,218,LARGE,8,,,
96,21802,21806,21893,692.5869994058229,91,48.0,4,38,TINY,3,,,
95,21791,21796,22462,692.5869994058229,671,47.1,5,227,LARGE,3,,,
99,22664,22668,22707,692.5869994058229,43,49.0,4,32,TINY,2,,,
101,23739,23743,23770,692.5869994058229,31,50.0,4,22,TINY,2,,,
109,25299,25301,25355,692.5869994058229,56,57.0,2,44,TINY,2,,,
105,24488,24491,25648,692.5869994058229,1160,53.5,3,162,SMALL,8,,,
110,25789,25794,25841,692.5869994058229,52,56.0,5,38,TINY,2,,,
111,25998,26002,26034,692.5869994058229,36,56.0,4,26,TINY,2,,,
119,27397,27400,27608,692.5869994058229,211,63.3,3,59,SMALL,4,,,
122,27819,27824,27891,692.5869994058229,72,65.0,5,46,TINY,2,,,
117,27312,27315,28126,692.5869994058229,814,62.9,3,112,SMALL,8,,,
124,28313,28317,28479,692.5869994058229,166,65.0,4,130,SMALL,2,,,
125,28813,28815,28967,692.5869994058229,154,65.0,2,122,SMALL,2,,,
129,29534,29538,29591,692.5869994058229,57,68.0,4,43,TINY,2,,,
130,29732,29737,29865,692.5869994058229,133,68.0,5,103,SMALL,2,,,
134,30329,30331,30465,692.5869994058229,136,71.0,2,40,TINY,4,,,
131,30192,30196,30787,692.5869994058229,595,68.4,4,109,SMALL,6,,,
139,31156,31158,31189,692.5869994058229,33,74.0,2,25,TINY,2,,,
140,31236,31240,31999,692.5869994058229,763,74.7,4,128,SMALL,6,,,
144,32111,32115,32166,692.5869994058229,55,77.0,4,41,TINY,2,,,
143,31579,31580,32244,692.5869994058229,665,76.9,1,142,SMALL,5,,,
137,30890,30893,32349,692.5869994058229,1459,74.0,3,156,SMALL,10,,,
135,30507,30511,32519,692.5869994058229,2012,72.3,4,176,SMALL,12,,,
142,31561,31565,32934,692.5869994058229,1373,75.8,4,208,LARGE,7,,,
145,32970,32975,33071,692.5869994058229,101,73.0,5,77,SMALL,2,,,
149,33581,33582,33663,692.5869994058229,82,76.0,1,33,TINY,3,,,
148,33573,33577,33670,692.5869994058229,97,75.7,4,41,TINY,3,,,
147,33477,33482,34652,692.5869994058229,1175,74.6,5,173,SMALL,7,,,
157,35616,35618,35630,692.5869994058229,14,81.0,2,10,TINY,2,,,
156,35584,35588,35783,692.5869994058229,199,80.3,4,50,TINY,4,,,
163,36078,36079,36125,692.5869994058229,47,85.0,1,25,TINY,2,,,
164,36152,36156,36177,692.5869994058229,25,85.0,4,17,TINY,2,,,
167,36415,36418,36505,692.5869994058229,90,87.0,3,50,TINY,2,,,
162,36056,36059,36887,692.5869994058229,831,84.6,3,121,SMALL,7,,,
161,35991,35994,37024,692.5869994058229,1033,84.1,3,137,SMALL,8,,,
155,35464,35468,37491,692.5869994058229,2027,81.7,4,173,SMALL,12,,,
169,37862,37867,38010,692.5869994058229,148,85.7,5,59,SMALL,3,,,
175,38684,38686,38704,692.5869994058229,20,90.0,2,15,TINY,2,,,
171,38069,38071,38719,692.5869994058229,650,86.4,2,124,SMALL,6,,,
170,37883,37887,38797,692.5869994058229,914,86.2,4,138,SMALL,7,,,
173,38303,38306,38819,692.5869994058229,516,88.4,3,141,SMALL,4,,,
172,38206,38211,38929,692.5869994058229,723,87.3,5,188,SMALL,4,,,
174,38375,38376,38934,692.5869994058229,559,88.1,1,188,SMALL,3,,,
177,39311,39315,39706,692.5869994058229,395,86.4,4,105,SMALL,4,,,
179,39514,39515,39756,692.5869994058229,242,87.8,1,124,SMALL,2,,,
181,39898,39902,39960,692.5869994058229,62,88.0,4,47,TINY,2,,,
188,40688,40691,40739,692.5869994058229,51,94.0,3,23,TINY,3,,,
185,40613,40616,40767,692.5869994058229,154,92.1,3,34,TINY,5,,,
189,40806,40808,40849,692.5869994058229,43,93.0,2,33,TINY,2,,,
184,40535,40536,40862,692.5869994058229,327,90.3,1,50,TINY,7,,,
186,40616,40621,40911,692.5869994058229,295,91.9,5,63,SMALL,5,,,
192,41180,41182,41213,692.5869994058229,33,93.5,2,13,TINY,3,,,
190,40940,40942,41388,692.5869994058229,448,92.0,2,100,SMALL,5,,,
200,42936,42939,42971,692.5869994058229,35,99.0,3,26,TINY,2,,,
198,42447,42449,43068,692.5869994058229,621,97.6,2,153,SMALL,5,,,
201,43145,43149,43241,692.5869994058229,96,98.0,4,74,SMALL,2,,,
194,41789,41794,43309,692.5869994058229,1520,93.5,5,186,SMALL,9,,,
196,42261,42264,43357,692.5869994058229,1096,96.3,3,190,SMALL,6,,,
202,44117,44118,44151,692.5869994058229,34,96.0,1,27,TINY,2,,,
120,27486,27490,44316,692.5869994058229,16830,67.4,4,244,LARGE,69,,,
203,44444,44447,44500,692.5869994058229,56,95.2,3,23,TINY,3,,,
204,44469,44472,44522,692.5869994058229,53,95.5,3,37,TINY,2,,,
205,44526,44528,45054,692.5869994058229,528,95.3,2,141,SMALL,4,,,
208,45335,45340,45383,692.5869994058229,48,97.0,5,35,TINY,2,,,
210,45557,45559,45600,692.5869994058229,43,98.0,2,33,TINY,2,,,
211,45975,45976,46023,692.5869994058229,48,98.0,1,38,TINY,2,,,
214,46312,46314,46357,692.5869994058229,45,100.0,2,31,TINY,2,,,
213,46278,46279,46541,692.5869994058229,263,99.0,1,179,SMALL,2,,,
216,46653,46657,46711,692.5869994058229,58,100.0,4,44,TINY,2,,,
220,47426,47427,47581,692.5869994058229,155,103.0,1,124,SMALL,2,,,
222,48547,48552,48824,692.5869994058229,277,104.6,5,110,SMALL,3,,,
226,49502,49505,49608,692.5869994058229,106,107.2,3,43,TINY,3,,,
228,49682,49684,49783,692.5869994058229,101,108.0,2,80,SMALL,2,,,
229,49837,49839,49888,692.5869994058229,51,108.0,2,40,TINY,2,,,
231,49959,49964,50815,692.5869994058229,856,112.4,5,73,SMALL,12,,,
232,49992,49994,50817,692.5869994058229,825,112.7,2,73,SMALL,12,,,
246,51815,51818,51942,692.5869994058229,127,122.0,3,40,TINY,4,,,
247,52053,52058,52081,692.5869994058229,28,122.0,5,19,TINY,2,,,
248,52110,52112,52206,692.5869994058229,96,122.9,2,40,TINY,3,,,
243,51741,51743,52308,692.5869994058229,567,121.0,2,89,SMALL,7,,,
252,52563,52564,52613,692.5869994058229,50,124.0,1,40,TINY,2,,,
253,53113,53114,53222,692.5869994058229,109,124.0,1,87,SMALL,2,,,
241,51422,51423,53256,692.5869994058229,1834,117.9,1,139,SMALL,14,,,
242,51571,51573,53261,692.5869994058229,1690,118.7,2,140,SMALL,13,,,
255,53753,53757,53883,692.5869994058229,130,123.0,4,101,SMALL,2,,,
259,54909,54914,55056,692.5869994058229,147,126.0,5,106,SMALL,2,,,
254,53272,53277,55251,692.5869994058229,1979,122.1,5,184,SMALL,11,,,
266,56162,56167,56224,692.5869994058229,62,131.0,5,46,TINY,2,,,
270,56535,56540,56653,692.5869994058229,118,134.0,5,39,TINY,4,,,
277,57609,57614,57793,692.5869994058229,184,140.3,5,48,TINY,4,,,
275,57538,57539,57846,692.5869994058229,308,139.0,1,58,SMALL,6,,,
264,56015,56017,58280,692.5869994058229,2265,131.8,2,131,SMALL,18,,,
280,58415,58416,58597,692.5869994058229,182,141.0,1,49,TINY,4,,,
282,58507,58511,58749,692.5869994058229,242,141.5,4,97,SMALL,3,,,
276,57591,57594,59054,692.5869994058229,1463,139.5,3,144,SMALL,11,,,
285,59466,59470,59526,692.5869994058229,60,142.0,4,45,TINY,2,,,
286,60204,60207,60281,692.5869994058229,77,142.0,3,60,SMALL,2,,,
287,60281,60282,60375,692.5869994058229,94,142.0,1,75,SMALL,2,,,
289,60554,60556,60608,692.5869994058229,54,143.0,2,42,TINY,2,,,
290,60830,60834,60860,692.5869994058229,30,143.0,4,21,TINY,2,,,
291,60928,60931,61067,692.5869994058229,139,143.6,3,37,TINY,4,,,
298,61925,61928,61941,692.5869994058229,16,149.0,3,11,TINY,2,,,
299,62016,62017,62073,692.5869994058229,57,149.0,1,45,TINY,2,,,
301,62319,62324,62345,692.5869994058229,26,150.0,5,17,TINY,2,,,
303,62483,62486,62533,692.5869994058229,50,151.0,3,38,TINY,2,,,
296,61515,61518,62862,692.5869994058229,1347,147.5,3,175,SMALL,8,,,
297,61883,61888,62865,692.5869994058229,982,148.2,5,174,SMALL,6,,,
265,56016,56022,63233,692.5869994058229,7217,135.2,6,198,SMALL,37,,,
250,52417,52419,63402,692.5869994058229,10985,123.8,2,203,LARGE,55,,,
305,63532,63533,63606,692.5869994058229,74,148.4,1,31,TINY,3,,,
307,63800,63802,63828,692.5869994058229,28,149.0,2,21,TINY,2,,,
314,64531,64534,64602,692.5869994058229,71,155.0,3,47,TINY,2,,,
315,64670,64673,65490,692.5869994058229,820,155.9,3,106,SMALL,8,,,
310,64161,64164,66008,692.5869994058229,1847,154.4,3,126,SMALL,15,,,
322,66181,66184,66248,692.5869994058229,67,160.0,3,28,TINY,3,,,
